Quarter,Quarter Label,Economy,Economy Label,"Growth rate, year-on-year","Growth rate, year-on-year Footnote",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index (Maximum Q1 2006=100),Index (Maximum Q1 2006=100) Footnote,Ranking per quarter,Ranking per quarter Footnote
2020Q02,"Q2 2020",384,"Côte d'Ivoire",3.99691,,-1.57162,,19.64421,,72,
2020Q02,"Q2 2020",388,"Jamaica",-3.05692,,0.62518,,33.71391,,54,
2020Q02,"Q2 2020",392,"Japan",23.26768,,12.5079,,88.62227,,8,
2020Q02,"Q2 2020",400,"Jordan",-0.45381,,-0.41426,,33.36136,,58,
2020Q02,"Q2 2020",404,"Kenya",-2.99269,,-2.64885,,16.89189,,78,
2020Q02,"Q2 2020",410,"Korea, Republic of",2.12992,,-1.32733,,107.25451,,3,
2020Q02,"Q2 2020",414,"Kuwait",-6.26027,,0,,11.10708,,94,
2020Q02,"Q2 2020",422,"Lebanon",-7.16389,,-22.18224,,33.62271,,55,
2020Q02,"Q2 2020",428,"Latvia",-4.36462,,-5.33053,,10.242,,101,
2020Q02,"Q2 2020",430,"Liberia",-0.98286,,-5.30048,,7.59722,,126,
2020Q02,"Q2 2020",434,"Libya",-1.25893,,1.80668,,13.09295,,87,
2020Q02,"Q2 2020",440,"Lithuania",-27.47527,,17.33969,,15.83453,,79,
2020Q02,"Q2 2020",450,"Madagascar",5.89643,,0,,8.85573,,113,
2020Q02,"Q2 2020",458,"Malaysia",4.29492,,-0.86633,,98.34894,,5,
2020Q02,"Q2 2020",462,"Maldives",-13.02162,,-16.97637,,7.2258,,132,
2020Q02,"Q2 2020",470,"Malta",-4.87199,,-12.22146,,44.91924,,35,
2020Q02,"Q2 2020",474,"Martinique",43.22603,,4.84458,,18.76524,,73,
2020Q02,"Q2 2020",478,"Mauritania",-14.77277,,-6.12158,,6.30244,,142,
2020Q02,"Q2 2020",480,"Mauritius",10.7078,,3.70484,,35.52185,,48,
2020Q02,"Q2 2020",484,"Mexico",7.36181,,-0.38021,,48.57085,,30,
2020Q02,"Q2 2020",498,"Moldova, Republic of",-12.65952,,0,,0.63543,,179,
2020Q02,"Q2 2020",499,"Montenegro",70.65623,,-0.02196,,5.43234,,151,
2020Q02,"Q2 2020",500,"Montserrat",0,,0,,4.48718,,158,
2020Q02,"Q2 2020",504,"Morocco",13.71988,,-0.91522,,68.2815,,20,
2020Q02,"Q2 2020",508,"Mozambique",22.36505,,3.38621,,13.66886,,86,
2020Q02,"Q2 2020",512,"Oman",12.41858,,15.56211,,60.40889,,23,
2020Q02,"Q2 2020",516,"Namibia",4.05918,,-0.01989,,15.42437,,83,
2020Q02,"Q2 2020",520,"Nauru",-8.13647,,0,,1.7007,,176,
2020Q02,"Q2 2020",528,"Netherlands",1.5402,,-2.94872,,88.9028,,7,
2020Q02,"Q2 2020",531,"Curaçao",-10.41858,,-0.01561,,8.9209,,111,
2020Q02,"Q2 2020",533,"Aruba",-2.48125,,-0.01561,,8.9209,,111,
2020Q02,"Q2 2020",534,"Sint Maarten (Dutch part)",-4.81016,,-1.76661,,10.35889,,99,
2020Q02,"Q2 2020",535,"Bonaire, Sint Eustatius and Saba",0,,0,,4.46943,,160,
2020Q02,"Q2 2020",540,"New Caledonia",-0.04452,,2.97508,,10.77339,,97,
2020Q02,"Q2 2020",548,"Vanuatu",4.25582,,0,,7.37222,,130,
2020Q02,"Q2 2020",554,"New Zealand",-1.69414,,1.23888,,29.03831,,63,
2020Q02,"Q2 2020",558,"Nicaragua",2.46269,,0,,7.91657,,123,
2020Q02,"Q2 2020",566,"Nigeria",3.2293,,-0.76363,,21.74674,,70,
2020Q02,"Q2 2020",574,"Norfolk Island",0,,0,,0.48477,,180,
2020Q02,"Q2 2020",579,"Norway",-7.28734,,-9.27784,,9.78213,,103,
2020Q02,"Q2 2020",580,"Northern Mariana Islands",-3.46336,,-3.10301,,5.19938,,154,
2020Q02,"Q2 2020",583,"Micronesia (Federated States of)",9.26194,,9.26194,,4.41417,,162,
2020Q02,"Q2 2020",584,"Marshall Islands",48.5041,,0,,6.58453,,139,
2020Q02,"Q2 2020",585,"Palau",-19.60148,,-19.10299,,2.61336,,168,
2020Q02,"Q2 2020",586,"Pakistan",11.52916,,0.6501,,39.41925,,40,
2020Q02,"Q2 2020",591,"Panama",4.98801,,1.44667,,50.05525,,28,
2020Q02,"Q2 2020",598,"Papua New Guinea",-2.56793,,1.5299,,10.6468,,98,
2020Q02,"Q2 2020",600,"Paraguay",40.41201,,0,,1.85076,,172,
2020Q02,"Q2 2020",604,"Peru",3.10358,,-0.12587,,40.02253,,39,
2020Q02,"Q2 2020",608,"Philippines",-7.02419,,6.45987,,30.57266,,60,
2020Q02,"Q2 2020",616,"Poland",8.78461,,-0.17322,,56.43562,,25,
2020Q02,"Q2 2020",620,"Portugal",4.07349,,3.8641,,47.79404,,31,
2020Q02,"Q2 2020",624,"Guinea-Bissau",1.74923,,0,,4.36455,,163,
2020Q02,"Q2 2020",626,"Timor-Leste",0,,0,,2.62751,,166,
2020Q02,"Q2 2020",630,"Puerto Rico",-6.42295,,1.88507,,12.59159,,90,
2020Q02,"Q2 2020",634,"Qatar",23.38283,,25.56824,,42.46542,,36,
2020Q02,"Q2 2020",638,"Réunion",23.50641,,-2.94141,,22.53801,,69,
2020Q02,"Q2 2020",642,"Romania",0.76273,,1.46459,,26.35397,,66,
2020Q02,"Q2 2020",643,"Russian Federation",-9.11791,,-5.78712,,33.92703,,53,
2020Q02,"Q2 2020",659,"Saint Kitts and Nevis",-8.67072,,0.00238,,5.79661,,148,
2020Q02,"Q2 2020",660,"Anguilla",0,,0,,4.48718,,158,
2020Q02,"Q2 2020",662,"Saint Lucia",-9.18874,,4.98956,,5.90891,,147,
2020Q02,"Q2 2020",670,"Saint Vincent and the Grenadines",0.08872,,4.30004,,6.81138,,136,
2020Q02,"Q2 2020",678,"Sao Tome and Principe",-12.66486,,0,,4.9363,,157,
2020Q02,"Q2 2020",682,"Saudi Arabia",6.32327,,6.47112,,68.4611,,19,
2020Q02,"Q2 2020",686,"Senegal",-5.08548,,-5.51789,,15.80139,,81,
2020Q02,"Q2 2020",690,"Seychelles",-10.13465,,-14.27758,,8.96441,,110,
2020Q02,"Q2 2020",694,"Sierra Leone",-2.77288,,-0.00092,,6.90209,,134,
2020Q02,"Q2 2020",702,"Singapore",2.19579,,-0.39841,,110.04532,,2,
2020Q02,"Q2 2020",704,"Viet Nam",16.81182,,26.70164,,79.18226,,14,
2020Q02,"Q2 2020",705,"Slovenia",1.48469,,-0.0272,,35.27632,,49,
2020Q02,"Q2 2020",706,"Somalia",25.38894,,1.18292,,9.61757,,105,
2020Q02,"Q2 2020",710,"South Africa",8.15119,,2.75647,,41.34286,,38,
2020Q02,"Q2 2020",724,"Spain",5.47989,,-0.21413,,88.53502,,9,
2020Q02,"Q2 2020",729,"Sudan",2.99244,,0,,9.13904,,109,
2020Q02,"Q2 2020",740,"Suriname",11.86595,,6.55762,,9.48714,,106,
2020Q02,"Q2 2020",752,"Sweden",-3.04331,,-1.95816,,47.62957,,32,
2020Q02,"Q2 2020",760,"Syrian Arab Republic",-0.50195,,0,,8.83425,,114,
2020Q02,"Q2 2020",764,"Thailand",8.35227,,8.45078,,55.89996,,26,
2020Q02,"Q2 2020",768,"Togo",10.06975,,3.30234,,36.47097,,45,
2020Q02,"Q2 2020",776,"Tonga",-25.53425,,0,,5.25115,,153,
2020Q02,"Q2 2020",780,"Trinidad and Tobago",1.08367,,0.81157,,15.62393,,82,
2020Q02,"Q2 2020",784,"United Arab Emirates",6.14878,,5.97951,,76.35579,,17,
2020Q02,"Q2 2020",788,"Tunisia",-8.31313,,-0.17815,,6.58991,,138,
2020Q02,"Q2 2020",792,"Türkiye",7.0806,,8.21249,,61.52975,,22,
2020Q02,"Q2 2020",796,"Turks and Caicos Islands",0,,0,,1.12808,,178,
2020Q02,"Q2 2020",798,"Tuvalu",0,,0,,1.81188,,173,
2020Q02,"Q2 2020",804,"Ukraine",0.22059,,0.03552,,27.2572,,65,
2020Q02,"Q2 2020",818,"Egypt",6.41941,,12.34661,,68.08084,,21,
2020Q02,"Q2 2020",834,"Tanzania, United Republic of",-2.21785,,-1.06424,,15.82624,,80,
2020Q02,"Q2 2020",842,"United States of America",18.25691,,9.88957,,102.53856,,4,
2020Q02,"Q2 2020",850,"United States Virgin Islands",1.9002,,0,,5.72854,,150,
2020Q02,"Q2 2020",858,"Uruguay",0.99099,,1.29011,,31.54178,,59,
2020Q02,"Q2 2020",862,"Venezuela (Bolivarian Rep. of)",-6.94586,,0.01993,,11.10039,,95,
2020Q02,"Q2 2020",876,"Wallis and Futuna Islands",0,,0,,1.81188,,173,
2020Q02,"Q2 2020",882,"Samoa",4.17164,,0,,7.78265,,125,
2020Q02,"Q2 2020",887,"Yemen",29.65399,,-1.0996,,7.85312,,124,
2020Q02,"Q2 2020",926,"United Kingdom",2.03977,,-1.35758,,88.4725,,10,
2020Q03,"Q3 2020",008,"Albania",-31.82603,,-42.69997,,4.19707,,165,
2020Q03,"Q3 2020",012,"Algeria",8.4329,,12.36066,,13.57013,,89,
2020Q03,"Q3 2020",016,"American Samoa",7.60099,,-0.00229,,7.55273,,129,
2020Q03,"Q3 2020",024,"Angola",-1.02279,,1.72719,,29.39312,,64,
2020Q03,"Q3 2020",028,"Antigua and Barbuda",-2.91147,,0,,5.01855,,157,
2020Q03,"Q3 2020",032,"Argentina",-1.86689,,-1.50459,,33.05681,,57,
2020Q03,"Q3 2020",036,"Australia",2.90113,,5.4716,,36.67933,,42,
2020Q03,"Q3 2020",044,"Bahamas",-12.40423,,0.09002,,29.85836,,62,
2020Q03,"Q3 2020",048,"Bahrain",159.33664,,151.45797,,23.32022,,72,
2020Q03,"Q3 2020",050,"Bangladesh",2.20541,,2.38715,,12.93497,,91,
2020Q03,"Q3 2020",052,"Barbados",1.31777,,3.34351,,7.63029,,128,
2020Q03,"Q3 2020",056,"Belgium",4.33124,,4.52954,,88.51501,,10,
2020Q03,"Q3 2020",060,"Bermuda",0,,0,,1.7937,,173,
2020Q03,"Q3 2020",076,"Brazil",0.01012,,-1.33037,,36.09404,,46,
2020Q03,"Q3 2020",084,"Belize",-22.18204,,0.53181,,8.69531,,115,
2020Q03,"Q3 2020",090,"Solomon Islands",-10.7196,,-4.41717,,8.13638,,123,
2020Q03,"Q3 2020",092,"British Virgin Islands",5.85273,,0,,5.79661,,147,
2020Q03,"Q3 2020",096,"Brunei Darussalam",-3.69558,,-2.18318,,6.71966,,136,
2020Q03,"Q3 2020",100,"Bulgaria",-3.59078,,-2.8393,,7.83932,,124,
2020Q03,"Q3 2020",104,"Myanmar",-4.05762,,-4.20986,,8.40126,,119,
2020Q03,"Q3 2020",116,"Cambodia",15.04106,,6.3134,,9.37283,,107,
2020Q03,"Q3 2020",120,"Cameroon",21.94446,,5.00667,,19.07973,,76,
2020Q03,"Q3 2020",124,"Canada",4.64008,,-1.57951,,46.79273,,33,
2020Q03,"Q3 2020",132,"Cabo Verde",-27.26603,,-5.14493,,4.2315,,164,
2020Q03,"Q3 2020",136,"Cayman Islands",-0.00262,,0,,1.88491,,170,
2020Q03,"Q3 2020",144,"Sri Lanka",14.2249,,2.71925,,71.35187,,18,
2020Q03,"Q3 2020",152,"Chile",3.24183,,-0.4202,,36.14714,,45,
2020Q03,"Q3 2020",156,"China",1.96994,,2.59841,,160.55339,,1,
2020Q03,"Q3 2020",158,"China, Taiwan Province of",5.85451,,8.47245,,84.66703,,12,
2020Q03,"Q3 2020",162,"Christmas Island",0,,0,,1.2038,,176,
2020Q03,"Q3 2020",170,"Colombia",5.72124,,-0.09479,,48.96078,,30,
2020Q03,"Q3 2020",174,"Comoros",4.49109,,-7.82965,,6.19202,,143,
2020Q03,"Q3 2020",175,"Mayotte",1.09306,,-7.62752,,6.82928,,135,
2020Q03,"Q3 2020",178,"Congo",2.65286,,1.11382,,30.3043,,61,
2020Q03,"Q3 2020",180,"Congo, Dem. Rep. of the",-11.5169,,0,,5.12513,,156,
2020Q03,"Q3 2020",184,"Cook Islands",14.53909,,0,,2.61915,,168,
2020Q03,"Q3 2020",188,"Costa Rica",1.83921,,2.23049,,24.66162,,71,
2020Q03,"Q3 2020",191,"Croatia",1.49579,,2.55413,,34.24522,,51,
2020Q03,"Q3 2020",192,"Cuba",-8.6897,,-0.20656,,8.50311,,118,
2020Q03,"Q3 2020",196,"Cyprus",-0.44054,,-1.6555,,18.11079,,78,
2020Q03,"Q3 2020",204,"Benin",36.32572,,39.19607,,25.54498,,70,
2020Q03,"Q3 2020",208,"Denmark",-2.4991,,0.22068,,46.44744,,34,
2020Q03,"Q3 2020",212,"Dominica",0,,0,,6.34577,,140,
2020Q03,"Q3 2020",214,"Dominican Republic",-11.6124,,-4.27577,,36.16123,,44,
2020Q03,"Q3 2020",218,"Ecuador",17.96732,,-0.60162,,38.60171,,41,
2020Q03,"Q3 2020",222,"El Salvador",-7.72995,,2.1045,,8.73902,,114,
2020Q03,"Q3 2020",226,"Equatorial Guinea",0.34655,,-0.34674,,11.6614,,95,
2020Q03,"Q3 2020",232,"Eritrea",3.90525,,-0.03948,,4.35694,,163,
2020Q03,"Q3 2020",233,"Estonia",-13.61262,,0.72623,,7.05841,,132,
2020Q03,"Q3 2020",234,"Faroe Islands",-29.15263,,0,,3.28685,,166,
2020Q03,"Q3 2020",242,"Fiji",5.94085,,5.8137,,10.23856,,104,
2020Q03,"Q3 2020",246,"Finland",-4.31678,,0.2818,,14.59954,,85,
2020Q03,"Q3 2020",251,"France",14.36202,,-2.37479,,77.43079,,15,
2020Q03,"Q3 2020",254,"French Guiana",-0.67031,,0.0283,,6.36431,,139,
2020Q03,"Q3 2020",258,"French Polynesia",-7.44564,,0.88261,,14.01651,,87,
2020Q03,"Q3 2020",262,"Djibouti",-0.99582,,-5.35247,,32.58191,,59,
2020Q03,"Q3 2020",266,"Gabon",-4.70747,,-0.00867,,12.45776,,94,
2020Q03,"Q3 2020",268,"Georgia",-8.01804,,-1.41281,,6.02157,,146,
2020Q03,"Q3 2020",270,"Gambia",-12.79476,,-1.72447,,6.17448,,144,
2020Q03,"Q3 2020",276,"Germany",-0.92039,,-0.23701,,83.26125,,13,
2020Q03,"Q3 2020",288,"Ghana",95.26587,,2.46426,,40.05422,,38,
2020Q03,"Q3 2020",296,"Kiribati",205.39997,,3.79204,,5.53347,,151,
2020Q03,"Q3 2020",300,"Greece",-0.63014,,0.51341,,59.80988,,25,
2020Q03,"Q3 2020",304,"Greenland",158.49855,,158.49855,,5.13248,,155,
2020Q03,"Q3 2020",308,"Grenada",-0.05309,,-0.09603,,6.20778,,142,
2020Q03,"Q3 2020",312,"Guadeloupe",0.16624,,-2.01318,,19.81112,,75,
2020Q03,"Q3 2020",316,"Guam",14.36023,,0.05437,,9.36422,,108,
2020Q03,"Q3 2020",320,"Guatemala",15.71847,,16.1073,,28.79121,,68,
2020Q03,"Q3 2020",324,"Guinea",-32.17898,,-16.8453,,8.27693,,121,
2020Q03,"Q3 2020",328,"Guyana",-1.54547,,3.73655,,8.51628,,117,
2020Q03,"Q3 2020",332,"Haiti",-15.13864,,-0.0359,,10.34383,,102,
2020Q03,"Q3 2020",340,"Honduras",-6.94863,,-8.32671,,11.594,,96,
2020Q03,"Q3 2020",344,"China, Hong Kong SAR",2.68452,,1.77512,,92.72447,,6,
2020Q03,"Q3 2020",352,"Iceland",28.61943,,15.64714,,6.96753,,133,
2020Q03,"Q3 2020",356,"India",3.93629,,3.32653,,56.70608,,26,
2020Q03,"Q3 2020",360,"Indonesia",-23.24829,,-2.70954,,34.71593,,50,
2020Q03,"Q3 2020",364,"Iran (Islamic Republic of)",72.36306,,88.92965,,32.62429,,58,
2020Q03,"Q3 2020",368,"Iraq",37.98918,,-1.63732,,33.50717,,54,
2020Q03,"Q3 2020",372,"Ireland",0.01282,,29.76535,,13.9917,,88,
2020Q03,"Q3 2020",376,"Israel",2.77239,,-0.43779,,41.57102,,37,
2020Q03,"Q3 2020",380,"Italy",10.36808,,0.96088,,77.15656,,17,
2020Q03,"Q3 2020",384,"Côte d'Ivoire",5.80414,,2.47497,,20.1304,,74,
2020Q03,"Q3 2020",388,"Jamaica",5.02643,,0.10126,,33.74805,,53,
2020Q03,"Q3 2020",392,"Japan",23.62574,,0.06051,,88.67589,,9,
2020Q03,"Q3 2020",400,"Jordan",4.12528,,4.59572,,34.89455,,48,
2020Q03,"Q3 2020",404,"Kenya",1.49657,,4.62446,,17.67305,,79,
2020Q03,"Q3 2020",410,"Korea, Republic of",-0.10816,,0.55585,,107.85069,,3,
2020Q03,"Q3 2020",414,"Kuwait",-3.97482,,0.01945,,11.10924,,97,
2020Q03,"Q3 2020",422,"Lebanon",-8.08799,,-0.52775,,33.44526,,56,
2020Q03,"Q3 2020",428,"Latvia",0.70986,,3.63936,,10.61474,,101,
2020Q03,"Q3 2020",430,"Liberia",-2.67806,,1.07488,,7.67888,,127,
2020Q03,"Q3 2020",434,"Libya",3.22535,,-0.78992,,12.98952,,90,
2020Q03,"Q3 2020",440,"Lithuania",-36.79456,,-6.39826,,14.8214,,84,
2020Q03,"Q3 2020",450,"Madagascar",-0.32407,,-6.38098,,8.29065,,120,
2020Q03,"Q3 2020",458,"Malaysia",1.43961,,0.08861,,98.43609,,5,
2020Q03,"Q3 2020",462,"Maldives",4.49216,,2.22258,,7.3864,,131,
2020Q03,"Q3 2020",470,"Malta",2.80563,,2.72482,,46.14321,,35,
2020Q03,"Q3 2020",474,"Martinique",1.01447,,-0.79581,,18.6159,,77,
2020Q03,"Q3 2020",478,"Mauritania",-19.12345,,-2.09235,,6.17057,,145,
2020Q03,"Q3 2020",480,"Mauritius",5.89401,,-4.29858,,33.99491,,52,
2020Q03,"Q3 2020",484,"Mexico",4.76894,,-0.82057,,48.17229,,32,
2020Q03,"Q3 2020",498,"Moldova, Republic of",-12.65952,,0,,0.63543,,178,
2020Q03,"Q3 2020",499,"Montenegro",0.07211,,0.1179,,5.43875,,152,
2020Q03,"Q3 2020",500,"Montserrat",0,,0,,4.48718,,159,
2020Q03,"Q3 2020",504,"Morocco",7.64137,,-1.23586,,67.43764,,21,
2020Q03,"Q3 2020",508,"Mozambique",34.03319,,18.4209,,16.18679,,82,
2020Q03,"Q3 2020",512,"Oman",21.47302,,0.82566,,60.90766,,23,
2020Q03,"Q3 2020",516,"Namibia",-6.55695,,-7.44248,,14.27641,,86,
2020Q03,"Q3 2020",520,"Nauru",8.85713,,8.85713,,1.85133,,171,
2020Q03,"Q3 2020",528,"Netherlands",-2.65365,,0.74257,,89.56296,,8,
2020Q03,"Q3 2020",531,"Curaçao",-10.80621,,-0.14588,,8.90789,,111,
2020Q03,"Q3 2020",533,"Aruba",-2.11628,,-0.14588,,8.90789,,111,
2020Q03,"Q3 2020",534,"Sint Maarten (Dutch part)",-6.17075,,-2.30825,,10.11978,,105,
2020Q03,"Q3 2020",535,"Bonaire, Sint Eustatius and Saba",0.01304,,0,,4.46943,,161,
2020Q03,"Q3 2020",540,"New Caledonia",-0.14889,,2.5674,,11.04999,,98,
2020Q03,"Q3 2020",548,"Vanuatu",6.66835,,2.31406,,7.54282,,130,
2020Q03,"Q3 2020",554,"New Zealand",-1.12576,,0.11004,,29.07026,,66,
2020Q03,"Q3 2020",558,"Nicaragua",6.62771,,4.06491,,8.23837,,122,
2020Q03,"Q3 2020",566,"Nigeria",41.02264,,34.1825,,29.18032,,65,
2020Q03,"Q3 2020",574,"Norfolk Island",0,,0,,0.48477,,179,
2020Q03,"Q3 2020",579,"Norway",-10.94798,,5.43135,,10.31343,,103,
2020Q03,"Q3 2020",580,"Northern Mariana Islands",-3.10301,,0,,5.19938,,154,
2020Q03,"Q3 2020",583,"Micronesia (Federated States of)",9.26194,,0,,4.41417,,162,
2020Q03,"Q3 2020",584,"Marshall Islands",56.93629,,5.67809,,6.95841,,134,
2020Q03,"Q3 2020",585,"Palau",-19.10299,,0,,2.61336,,169,
2020Q03,"Q3 2020",586,"Pakistan",14.9636,,0.25808,,39.52099,,39,
2020Q03,"Q3 2020",591,"Panama",5.47249,,1.19323,,50.65252,,29,
2020Q03,"Q3 2020",598,"Papua New Guinea",0.01986,,-0.00395,,10.64638,,100,
2020Q03,"Q3 2020",600,"Paraguay",40.41201,,0,,1.85076,,172,
2020Q03,"Q3 2020",604,"Peru",3.68774,,-1.95519,,39.24001,,40,
2020Q03,"Q3 2020",608,"Philippines",-8.76512,,-3.18826,,29.59793,,63,
2020Q03,"Q3 2020",616,"Poland",-5.24116,,-7.40178,,52.25838,,28,
2020Q03,"Q3 2020",620,"Portugal",15.57334,,11.19259,,53.14343,,27,
2020Q03,"Q3 2020",624,"Guinea-Bissau",8.67271,,52.05663,,6.63658,,137,
2020Q03,"Q3 2020",626,"Timor-Leste",0,,0,,2.62751,,167,
2020Q03,"Q3 2020",630,"Puerto Rico",-9.30214,,-0.54446,,12.52304,,93,
2020Q03,"Q3 2020",634,"Qatar",3.78541,,-15.98077,,35.67911,,47,
2020Q03,"Q3 2020",638,"Réunion",23.50124,,0.00976,,22.54021,,73,
2020Q03,"Q3 2020",642,"Romania",2.12926,,2.65489,,27.05364,,69,
2020Q03,"Q3 2020",643,"Russian Federation",-9.2652,,-1.28499,,33.49107,,55,
2020Q03,"Q3 2020",659,"Saint Kitts and Nevis",-8.8206,,0,,5.79661,,147,
2020Q03,"Q3 2020",660,"Anguilla",0,,0,,4.48718,,159,
2020Q03,"Q3 2020",662,"Saint Lucia",-13.59458,,-4.85334,,5.62213,,150,
2020Q03,"Q3 2020",670,"Saint Vincent and the Grenadines",-0.05052,,-4.2103,,6.5246,,138,
2020Q03,"Q3 2020",678,"Sao Tome and Principe",-12.66486,,0,,4.9363,,158,
2020Q03,"Q3 2020",682,"Saudi Arabia",9.048,,2.445,,70.13497,,19,
2020Q03,"Q3 2020",686,"Senegal",3.77329,,8.76245,,17.18598,,80,
2020Q03,"Q3 2020",690,"Seychelles",1.25222,,-1.32171,,8.84593,,113,
2020Q03,"Q3 2020",694,"Sierra Leone",75.01062,,85.51821,,12.80464,,92,
2020Q03,"Q3 2020",702,"Singapore",4.03435,,1.48481,,111.67929,,2,
2020Q03,"Q3 2020",704,"Viet Nam",29.7634,,0.57152,,79.6348,,14,
2020Q03,"Q3 2020",705,"Slovenia",-1.216,,-1.57414,,34.72102,,49,
2020Q03,"Q3 2020",706,"Somalia",16.46499,,3.12785,,9.9184,,106,
2020Q03,"Q3 2020",710,"South Africa",10.01418,,1.42611,,41.93245,,36,
2020Q03,"Q3 2020",724,"Spain",0.5428,,-0.73413,,87.88506,,11,
2020Q03,"Q3 2020",729,"Sudan",4.34093,,1.97812,,9.31982,,109,
2020Q03,"Q3 2020",740,"Suriname",8.5107,,-4.26844,,9.08218,,110,
2020Q03,"Q3 2020",752,"Sweden",-1.37351,,1.61974,,48.40104,,31,
2020Q03,"Q3 2020",760,"Syrian Arab Republic",-3.30975,,-1.66373,,8.68727,,116,
2020Q03,"Q3 2020",764,"Thailand",17.53859,,8.77353,,60.80435,,24,
2020Q03,"Q3 2020",768,"Togo",9.28316,,0.01609,,36.47684,,43,
2020Q03,"Q3 2020",776,"Tonga",-25.53545,,-0.00161,,5.25106,,153,
2020Q03,"Q3 2020",780,"Trinidad and Tobago",-3.15958,,-2.56096,,15.2238,,83,
2020Q03,"Q3 2020",784,"United Arab Emirates",8.1903,,1.16816,,77.24775,,16,
2020Q03,"Q3 2020",788,"Tunisia",-8.31658,,-4.78821,,6.27437,,141,
2020Q03,"Q3 2020",792,"Türkiye",6.75214,,-0.65053,,61.12948,,22,
2020Q03,"Q3 2020",796,"Turks and Caicos Islands",0,,0,,1.12808,,177,
2020Q03,"Q3 2020",798,"Tuvalu",-9.05508,,-9.05508,,1.64781,,174,
2020Q03,"Q3 2020",804,"Ukraine",5.45586,,6.27648,,28.96799,,67,
2020Q03,"Q3 2020",818,"Egypt",11.98115,,-0.37462,,67.82579,,20,
2020Q03,"Q3 2020",834,"Tanzania, United Republic of",1.49956,,3.81159,,16.42947,,81,
2020Q03,"Q3 2020",842,"United States of America",19.70183,,0.91219,,103.47391,,4,
2020Q03,"Q3 2020",850,"United States Virgin Islands",-0.01849,,0,,5.72854,,149,
2020Q03,"Q3 2020",858,"Uruguay",1.14323,,0.14504,,31.58753,,60,
2020Q03,"Q3 2020",862,"Venezuela (Bolivarian Rep. of)",-10.27059,,-3.33051,,10.73069,,99,
2020Q03,"Q3 2020",876,"Wallis and Futuna Islands",-9.05508,,-9.05508,,1.64781,,174,
2020Q03,"Q3 2020",882,"Samoa",4.16933,,-0.00222,,7.78248,,126,
2020Q03,"Q3 2020",887,"Yemen",16.69008,,-0.64638,,7.80235,,125,
2020Q03,"Q3 2020",926,"United Kingdom",3.49199,,1.65615,,89.93774,,7,
2020Q04,"Q4 2020",008,"Albania",-31.82533,,0,,4.19707,,165,
2020Q04,"Q4 2020",012,"Algeria",1.90141,,-5.36189,,12.84252,,90,
2020Q04,"Q4 2020",016,"American Samoa",2.82704,,-0.33954,,7.52709,,129,
2020Q04,"Q4 2020",024,"Angola",-22.52822,,-19.6956,,23.60397,,70,
2020Q04,"Q4 2020",028,"Antigua and Barbuda",0,,-0.00274,,5.01842,,157,
2020Q04,"Q4 2020",032,"Argentina",-2.51741,,0.02752,,33.06591,,57,
2020Q04,"Q4 2020",036,"Australia",4.41223,,1.5367,,37.24298,,43,
2020Q04,"Q4 2020",044,"Bahamas",3.37087,,7.98211,,32.24168,,59,
2020Q04,"Q4 2020",048,"Bahrain",169.88621,,7.73896,,25.12496,,67,
2020Q04,"Q4 2020",050,"Bangladesh",13.23399,,6.72227,,13.80449,,88,
2020Q04,"Q4 2020",052,"Barbados",6.31363,,4.93082,,8.00652,,123,
2020Q04,"Q4 2020",056,"Belgium",-1.99033,,-0.85988,,87.75389,,10,
2020Q04,"Q4 2020",060,"Bermuda",0,,0,,1.7937,,174,
2020Q04,"Q4 2020",076,"Brazil",1.57616,,1.99352,,36.81358,,45,
2020Q04,"Q4 2020",084,"Belize",-30.78937,,-11.07109,,7.73264,,128,
2020Q04,"Q4 2020",090,"Solomon Islands",5.26123,,10.12663,,8.96032,,113,
2020Q04,"Q4 2020",092,"British Virgin Islands",-18.38146,,-12.60675,,5.06584,,155,
2020Q04,"Q4 2020",096,"Brunei Darussalam",-4.72097,,-2.6378,,6.5424,,137,
2020Q04,"Q4 2020",100,"Bulgaria",-2.87102,,-0.02932,,7.83702,,125,
2020Q04,"Q4 2020",104,"Myanmar",-0.35182,,2.47022,,8.60879,,117,
2020Q04,"Q4 2020",116,"Cambodia",15.02067,,-0.11344,,9.3622,,110,
2020Q04,"Q4 2020",120,"Cameroon",22.90781,,-0.70209,,18.94577,,75,
2020Q04,"Q4 2020",124,"Canada",5.51224,,0.93253,,47.22909,,33,
2020Q04,"Q4 2020",132,"Cabo Verde",-27.26603,,0,,4.2315,,164,
2020Q04,"Q4 2020",136,"Cayman Islands",8.24594,,8.24594,,2.04034,,172,
2020Q04,"Q4 2020",144,"Sri Lanka",15.79095,,0.89799,,71.99261,,18,
2020Q04,"Q4 2020",152,"Chile",-1.36117,,0.18818,,36.21516,,47,
2020Q04,"Q4 2020",156,"China",2.36494,,1.12927,,162.36647,,1,
2020Q04,"Q4 2020",158,"China, Taiwan Province of",5.69612,,0.20174,,84.83783,,12,
2020Q04,"Q4 2020",162,"Christmas Island",0,,0,,1.2038,,176,
2020Q04,"Q4 2020",170,"Colombia",1.56913,,0.82721,,49.36579,,30,
2020Q04,"Q4 2020",174,"Comoros",3.43765,,-1.00816,,6.1296,,146,
2020Q04,"Q4 2020",175,"Mayotte",-8.67661,,-1.63279,,6.71777,,136,
